"","X","age","workclass","fnlwgt","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","income"
"6376",6790,22,"Private",113062,13,"Never-married","Exec-managerial","Own-child","White","Female",0,0,7,0
"8432",8963,32,"Private",167531,15,"Married-civ-spouse","Prof-specialty","Wife","Asian-Pac-Islander","Female",15024,0,50,1
"21925",23228,47,"Private",24723,6,"Divorced","Exec-managerial","Not-in-family","Amer-Indian-Eskimo","Female",0,0,45,0
"30227",32039,52,"Private",294991,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,1
"6920",7363,34,"Private",182274,10,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,1887,40,1
"16972",17980,22,"Private",51362,13,"Never-married","Sales","Not-in-family","White","Female",0,0,16,0
"22954",24322,47,"Private",176893,9,"Divorced","Craft-repair","Not-in-family","Black","Male",8614,0,44,1
"11021",11713,36,"Private",326886,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,1
"26613",28199,23,"Private",151910,13,"Never-married","Machine-op-inspct","Own-child","White","Female",0,1719,40,0
"24148",25587,33,"Private",176992,10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,1
"12974",13764,51,"Self-emp-not-inc",136322,9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,1579,40,0
"17417",18454,51,"Federal-gov",163671,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1902,40,0
"10639",11303,43,"Private",184099,12,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,0
"14359",15218,24,"Private",52262,9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,0
"23791",25208,28,"Private",188236,10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"23766",25182,24,"Private",258700,3,"Never-married","Farming-fishing","Other-relative","Black","Male",0,0,40,0
"12677",13452,40,"State-gov",86912,16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,1
"21878",23179,47,"Self-emp-not-inc",126500,4,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,0
"16492",17474,39,"Private",188038,10,"Divorced","Handlers-cleaners","Not-in-family","White","Male",0,0,40,0
"30258",32073,19,"Private",167087,9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,0
"1998",2132,41,"Local-gov",22155,14,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,60,0
"12971",13761,18,"Private",127827,8,"Never-married","Sales","Own-child","White","Female",0,0,25,0
"19343",20496,22,"Private",297380,9,"Never-married","Sales","Own-child","Black","Female",0,0,40,0
"20730",21974,23,"Private",233711,9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,50,0
"3918",4194,21,"Private",370990,10,"Never-married","Sales","Own-child","White","Male",0,0,40,0
"30580",32413,61,"Private",149620,10,"Divorced","Other-service","Not-in-family","Black","Male",0,0,40,0
"16298",17269,36,"Private",179666,8,"Married-civ-spouse","Craft-repair","Husband","Other","Male",0,0,40,0
"7967",8471,41,"Local-gov",352056,12,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,0
"1327",1417,32,"Private",86723,9,"Never-married","Other-service","Not-in-family","White","Male",0,0,52,0
"17842",18900,58,"Self-emp-not-inc",196403,9,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,10,1
"20486",21714,35,"Local-gov",38948,10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,50,0
"14224",15080,30,"Private",174201,10,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,0
"10505",11158,37,"Private",117381,9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,80,1
"6413",6828,20,"Private",112668,10,"Never-married","Other-service","Own-child","White","Female",0,0,20,0
"26199",27761,35,"Private",215323,11,"Divorced","Other-service","Unmarried","White","Female",0,0,35,0
"28841",30550,31,"Local-gov",189843,9,"Divorced","Protective-serv","Not-in-family","White","Male",0,0,47,1
"8549",9086,32,"Private",73585,11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"7158",7613,20,"Private",95918,5,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,0
"21964",23271,27,"Private",232954,9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,0
"22881",24245,32,"Private",160594,10,"Never-married","Other-service","Own-child","White","Male",0,0,35,0
"16895",17901,52,"Private",31460,9,"Divorced","Other-service","Not-in-family","White","Male",0,0,38,0
"22344",23674,47,"Self-emp-not-inc",191175,3,"Married-civ-spouse","Sales","Husband","White","Male",0,2179,50,0
"23327",24711,31,"Private",178506,10,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,0
"22324",23653,25,"Private",109532,8,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,0
"16556",17541,48,"Private",143098,16,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,1902,40,1
"15327",16246,37,"Private",103323,12,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,0
"21863",23163,22,"Private",59184,12,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,45,0
"22841",24202,52,"Local-gov",186117,9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,56,1
"29589",31353,32,"State-gov",159247,14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,0
"7190",7645,17,"Private",221129,5,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,0
"3292",3514,37,"Private",205339,10,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,1
"19744",20925,30,"Private",154882,15,"Widowed","Other-service","Not-in-family","White","Male",0,0,35,0
"12530",13298,39,"Private",29814,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"13051",13843,41,"Private",107276,11,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,45,0
"26128",27685,71,"Private",55965,4,"Widowed","Transport-moving","Not-in-family","White","Male",0,0,10,0
"20520",21750,72,"Private",56559,9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,12,0
"20966",22222,33,"Private",83671,9,"Never-married","Sales","Own-child","Black","Female",0,0,40,0
"10248",10887,33,"Private",97939,12,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,42,0
"29864",31644,63,"State-gov",216871,10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,1740,40,0
"27589",29230,23,"Self-emp-inc",201682,13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,35,0
"25353",26859,66,"Private",262285,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,99,0
"10594",11255,31,"Private",34503,11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,1
"14317",15174,28,"Private",222442,9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,51,0
"30566",32399,24,"Private",222005,9,"Never-married","Other-service","Other-relative","White","Male",0,0,30,0
"2397",2562,40,"Private",216116,5,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,0,40,0
"28663",30362,36,"State-gov",422275,3,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,0
"10119",10750,39,"Local-gov",256997,13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"12846",13633,31,"State-gov",157673,9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,0
"4945",5288,33,"Private",118941,13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,32,1
"13371",14175,22,"Federal-gov",209131,12,"Never-married","Other-service","Own-child","White","Male",0,0,20,0
"30018",31818,49,"Private",402462,13,"Married-spouse-absent","Transport-moving","Unmarried","White","Male",0,0,30,0
"12484",13251,24,"Private",233419,9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,0
"8252",8771,27,"Local-gov",124680,14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,0
"14766",15653,56,"Private",225267,9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,0
"3937",4215,41,"Self-emp-not-inc",190290,9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,0
"19508",20673,41,"Local-gov",81054,10,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,25,0
"28671",30371,46,"Private",285750,9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",4064,0,55,0
"29651",31418,70,"Self-emp-inc",207938,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,2377,50,1
"26717",28310,24,"Private",121023,13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,0
"20100",21301,23,"Private",27776,9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,0
"1974",2105,35,"Private",163392,10,"Married-civ-spouse","Transport-moving","Husband","Asian-Pac-Islander","Male",0,0,40,0
"25661",27187,20,"Private",386864,6,"Never-married","Other-service","Other-relative","White","Male",0,0,35,0
"18883",20001,63,"Private",205246,9,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,0
"2624",2805,25,"Private",216010,12,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,0
"4402",4713,20,"Private",215247,10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,20,0
"16344",17318,19,"Private",451951,9,"Never-married","Sales","Not-in-family","White","Female",0,0,40,0
"5969",6364,61,"Local-gov",176753,9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,48,0
"21041",22300,35,"Local-gov",85548,10,"Separated","Adm-clerical","Unmarried","Amer-Indian-Eskimo","Female",0,0,40,0
"20751",21995,26,"Private",335533,9,"Never-married","Craft-repair","Own-child","White","Male",0,0,20,0
"24903",26389,46,"Private",325372,10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,0
"17280",18307,27,"Private",254500,10,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,36,0
"18445",19540,21,"Local-gov",212780,8,"Never-married","Handlers-cleaners","Unmarried","Black","Female",0,0,20,0
"21816",23114,38,"Local-gov",177305,13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,38,0
"29199",30937,54,"Private",154949,7,"Married-civ-spouse","Other-service","Wife","Black","Female",0,0,40,1
"7684",8177,79,"Private",121318,10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,20,0
"298",315,22,"Private",199698,10,"Never-married","Sales","Own-child","White","Male",0,0,15,0
"27188",28801,37,"Private",121772,9,"Never-married","Craft-repair","Not-in-family","Asian-Pac-Islander","Male",0,0,40,0
"12326",13084,53,"Local-gov",35305,13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,57,0
"22285",23613,18,"Private",163787,9,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,0
"30242",32055,23,"Private",335067,13,"Never-married","Sales","Not-in-family","White","Male",0,0,50,0
"23231",24610,32,"Private",202498,7,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,0
"9497",10089,50,"Private",136836,9,"Divorced","Prof-specialty","Unmarried","Black","Female",0,0,40,0
"5620",6003,51,"Private",44000,14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",99999,0,50,1
"4655",4986,29,"Private",299705,10,"Never-married","Handlers-cleaners","Unmarried","Black","Male",0,0,37,0
"24520",25983,31,"Private",137444,9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,1
"30496",32327,48,"Private",123075,16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,1
"14826",15716,38,"Private",698363,9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"3631",3879,51,"Self-emp-inc",166459,11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,0
"12923",13711,39,"Private",154410,9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,1
"24594",26060,60,"Private",239576,14,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,10,0
"9578",10179,43,"Private",173316,10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,0
"25029",26524,35,"Private",338611,10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,0
"14208",15062,31,"Self-emp-not-inc",323020,10,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,30,0
"3741",4003,28,"Private",157391,13,"Never-married","Sales","Own-child","White","Female",0,0,40,0
"4665",4996,43,"Private",222971,3,"Never-married","Machine-op-inspct","Unmarried","White","Female",0,0,40,0
"28559",30253,33,"Private",158688,10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,0
"17917",18983,44,"Private",237993,15,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,45,0
"21175",22443,23,"Private",209955,9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,0
"23834",25255,50,"Private",74879,9,"Married-spouse-absent","Handlers-cleaners","Unmarried","White","Female",0,0,40,0
"21339",22612,38,"Private",111499,15,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,50,1
"27728",29379,22,"Private",283969,9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,0
"30418",32243,33,"Private",356015,9,"Separated","Craft-repair","Not-in-family","Amer-Indian-Eskimo","Male",0,0,35,0
"21982",23290,17,"Private",98675,5,"Never-married","Other-service","Unmarried","White","Female",0,0,20,0
"3154",3368,36,"Private",84306,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",5013,0,50,0
"17493",18533,59,"Self-emp-not-inc",190514,7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,20,0
"9882",10497,49,"Private",165468,9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,55,1
"21054",22313,37,"Self-emp-not-inc",138940,7,"Never-married","Farming-fishing","Own-child","White","Male",0,0,37,0
"27196",28810,23,"Private",117767,9,"Never-married","Other-service","Own-child","White","Male",0,0,35,0
"12389",13149,49,"Self-emp-inc",127111,9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,0
"27459",29092,29,"Private",214702,9,"Never-married","Craft-repair","Not-in-family","White","Male",0,1974,35,0
"16425",17403,40,"Private",183096,13,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,35,0
"20803",22051,43,"Private",214781,14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",5178,0,40,1
"20045",21241,46,"Private",203067,15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,1
"20042",21238,37,"Private",305259,12,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,48,0
"2959",3161,43,"Local-gov",247514,14,"Divorced","Prof-specialty","Unmarried","White","Male",0,0,40,0
"7486",7960,49,"Private",165152,9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,48,1
"13088",13882,38,"Private",210866,9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,44,1
"29491",31249,34,"Private",130369,9,"Divorced","Transport-moving","Unmarried","White","Female",1151,0,48,0
"5905",6297,22,"Private",184779,9,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,0
"21916",23219,23,"Private",246965,12,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,12,0
"12778",13561,40,"Private",143046,13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,45,0
"20943",22199,43,"Private",151089,10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,0
"2396",2561,39,"Private",172425,11,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,20,1
"27947",29610,43,"Self-emp-inc",130126,10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,45,1
"28979",30702,53,"Private",183973,7,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,48,1
"19886",21073,56,"Federal-gov",61885,13,"Never-married","Transport-moving","Not-in-family","Black","Male",0,2001,65,0
"6988",7431,56,"Private",219426,6,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,0
"28460",30147,41,"Private",320744,9,"Never-married","Craft-repair","Not-in-family","White","Male",3325,0,50,0
"19020",20152,36,"Private",143068,10,"Divorced","Craft-repair","Unmarried","White","Male",0,0,40,0
"15043",15941,43,"State-gov",222978,16,"Separated","Prof-specialty","Unmarried","White","Female",0,0,40,1
"13146",13942,33,"State-gov",156015,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,1
"9545",10145,51,"Self-emp-inc",167793,13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,40,1
"7839",8338,72,"Private",192732,9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,20,0
