"","age","net","gun","sex","year","nruns","runs_again"
"546",40,112.3,113.1,"F",2001,4,TRUE
"547",36,102.9,110.4,"F",2004,7,TRUE
"548",57,130.7,134.8,"F",2002,4,TRUE
"549",64,97.28,100.8,"F",2004,7,TRUE
"550",32,64.87,64.93,"F",2004,6,TRUE
"551",45,109.4,116.9,"F",2004,7,TRUE
"552",50,NA,96.65,"M",2007,4,TRUE
"553",30,NA,63.45,"M",2007,4,TRUE
"554",24,NA,68.75,"M",2008,3,FALSE
"555",34,84.6,86.7,"M",2001,3,FALSE
"556",26,NA,87.93,"M",2008,3,FALSE
"557",35,88.8,93.9,"M",2005,3,FALSE
"558",44,71.88,72.45,"M",2003,3,FALSE
"559",46,66.17,66.27,"M",2004,7,TRUE
"560",39,93.02,100.1,"F",2004,3,FALSE
"561",29,96.18,103.3,"M",2004,3,FALSE
"562",43,77.15,78.23,"M",2006,4,TRUE
"563",25,81.38,83.92,"M",2004,3,FALSE
"564",17,65.25,66.07,"M",2001,3,FALSE
"565",47,89.67,94.68,"M",2004,5,TRUE
"566",29,63.57,63.73,"M",2003,5,TRUE
"567",58,65.08,65.17,"M",2006,5,TRUE
"568",54,83.5,83.8,"M",2001,4,TRUE
"569",47,63.4,63.47,"M",2003,6,TRUE
"570",37,77.07,78.57,"M",2002,9,TRUE
"571",28,NA,94.57,"M",2007,3,FALSE
"572",39,NA,99.58,"M",2008,3,FALSE
"573",46,79.38,80.98,"M",2005,3,FALSE
"574",38,85.38,89.33,"M",2003,4,TRUE
"575",36,71.83,72.6,"M",2005,4,TRUE
"576",31,NA,87.85,"M",2007,3,FALSE
"577",27,59.25,59.25,"M",2005,3,FALSE
"578",33,NA,80.05,"M",2008,3,FALSE
"579",43,76.93,82.22,"M",2002,5,TRUE
"580",36,87,90.77,"M",2004,4,TRUE
"581",38,NA,81.62,"M",2008,3,FALSE
"582",28,98.47,106.4,"M",2004,3,FALSE
"583",29,80.98,84.4,"M",2006,5,TRUE
"584",29,62.78,62.85,"M",2006,5,TRUE
"585",44,111.7,115.5,"M",2002,3,FALSE
"586",34,NA,80.32,"M",2007,3,FALSE
"587",33,77.28,79.2,"M",2001,3,FALSE
"588",38,NA,120.7,"M",2008,3,FALSE
"589",24,86.28,88.18,"M",2002,6,TRUE
"590",34,67.73,68.33,"M",2003,7,TRUE
"591",33,86,89.62,"M",2003,4,TRUE
"592",43,65.9,66.27,"M",2005,4,TRUE
"593",27,84.08,85.42,"M",2002,8,TRUE
"594",45,82.08,83.03,"M",2004,6,TRUE
"595",31,74.08,74.8,"M",2005,3,FALSE
"596",35,77.38,78.23,"M",2005,3,FALSE
"597",31,76.37,76.77,"M",2003,3,FALSE
"598",41,68.2,75.63,"M",2001,4,TRUE
"599",31,101.1,107.5,"M",2006,4,TRUE
"600",36,96.42,103.1,"M",2005,5,TRUE
"601",54,91.12,93.83,"M",2006,3,FALSE
"602",53,106.8,115.3,"M",2006,4,TRUE
"603",30,NA,97,"M",2008,3,FALSE
"604",51,NA,84.97,"M",2008,3,FALSE
"605",51,88.98,91.42,"M",2001,9,TRUE
"606",47,67.22,67.48,"M",2003,7,TRUE
"607",36,54.38,54.43,"M",2005,3,FALSE
"608",25,59.88,59.98,"M",2006,3,FALSE
"609",33,79.52,81.28,"M",2002,3,FALSE
"610",24,NA,54.68,"M",2007,3,FALSE
"611",55,79.92,80.32,"M",2002,5,TRUE
"612",34,69.23,69.67,"M",2003,3,FALSE
"613",31,NA,107.5,"F",2008,3,FALSE
"614",26,NA,76.98,"F",2008,3,FALSE
"615",30,82.48,83.73,"F",2004,4,TRUE
"616",33,NA,118.6,"F",2007,3,FALSE
"617",54,NA,112,"F",2007,4,TRUE
"618",58,79.37,79.47,"F",2002,4,TRUE
"619",31,NA,90.63,"F",2007,3,FALSE
"620",26,86.87,90.13,"F",2003,3,FALSE
"621",26,85.72,92.22,"F",2006,3,FALSE
"622",34,NA,94.13,"F",2008,3,FALSE
"623",25,86.92,89.15,"F",2003,3,FALSE
"624",33,97.28,99.2,"M",2006,5,TRUE
"625",25,80.13,81.22,"F",2005,3,FALSE
"626",26,NA,119.6,"F",2008,3,FALSE
"627",52,87.08,88.57,"M",2002,3,FALSE
"628",40,NA,74.15,"M",2008,3,FALSE
"629",36,67.75,67.8,"M",2005,3,FALSE
"630",65,97.88,100.1,"M",2001,4,TRUE
"631",38,91.13,97.53,"M",2003,3,FALSE
"632",39,63.38,63.58,"M",2005,3,FALSE
"633",46,NA,70.22,"M",2007,3,FALSE
"634",51,85.45,88.15,"M",2004,6,TRUE
"635",55,NA,79.62,"M",2008,3,FALSE
"636",44,68.93,69.17,"M",2006,4,TRUE
"637",48,69.65,70.43,"M",2003,3,FALSE
"638",41,81.53,81.75,"M",2001,10,TRUE
"639",62,110.6,114.5,"M",2006,3,FALSE
"640",34,80.37,82.28,"M",2003,5,TRUE
"641",35,72.65,75.48,"M",2002,3,FALSE
"642",55,96.1,101.6,"M",2001,3,FALSE
"643",54,71.1,72.27,"M",2005,5,TRUE
"644",58,73.12,73.83,"M",2003,4,TRUE
"645",55,NA,108.9,"M",2008,3,FALSE
"646",59,94.62,94.62,"M",2005,5,TRUE
"647",53,102.4,107.9,"M",2005,3,FALSE
"648",30,74.9,76.23,"M",2001,5,TRUE
"649",31,92.5,95.22,"M",2005,3,FALSE
"650",45,73.38,74.8,"M",2003,5,TRUE
"651",15,87.32,89.7,"M",2006,3,FALSE
"652",32,57.22,57.37,"M",2001,7,TRUE
"653",35,NA,109.4,"M",2008,3,FALSE
"654",59,103.5,110.4,"M",2005,4,TRUE
"655",48,79.72,80.4,"M",2004,5,TRUE
"656",51,NA,96.53,"M",2008,3,FALSE
"657",49,103.4,106.9,"M",2002,6,TRUE
"658",35,81.43,86.8,"M",2002,3,FALSE
"659",40,76.02,76.67,"M",2005,4,TRUE
"660",63,77.27,91.18,"M",2001,3,FALSE
"661",64,88.77,89.35,"M",2004,3,FALSE
"662",34,77.87,79.57,"F",2006,4,TRUE
"663",24,NA,81.35,"F",2007,4,TRUE
"664",25,NA,73.02,"F",2008,3,FALSE
"665",24,80.12,81.93,"M",2005,3,FALSE
"666",56,75.57,76.38,"M",2005,5,TRUE
"667",51,NA,109.2,"F",2008,3,FALSE
"668",25,NA,88.58,"F",2008,3,FALSE
"669",27,NA,98.38,"F",2008,3,FALSE
"670",38,93.97,98.42,"F",2001,3,FALSE
"671",38,NA,109.8,"F",2008,3,FALSE
"672",27,NA,97.67,"F",2007,5,TRUE
"673",37,80.18,81.02,"F",2005,4,TRUE
"674",30,76.97,81.88,"F",2004,4,TRUE
"675",54,125.4,130.2,"M",2002,8,TRUE
"676",60,NA,89.02,"M",2008,3,FALSE
"677",62,89.37,95.2,"M",2001,3,FALSE
"678",58,79.07,79.58,"M",2004,3,FALSE
"679",57,79.97,80.75,"M",2001,9,TRUE
"680",59,88.23,90.63,"M",2006,3,FALSE
"681",53,66.35,66.43,"M",2005,3,FALSE
"682",56,112.7,121.3,"M",2006,3,FALSE
"683",70,NA,87.12,"M",2008,3,FALSE
"684",40,NA,102.2,"M",2007,4,TRUE
"685",35,NA,93.12,"F",2008,3,FALSE
"686",43,96.1,98.18,"F",2005,3,FALSE
"687",37,NA,95.12,"F",2008,3,FALSE
"688",36,102.5,105.2,"F",2005,4,TRUE
"689",51,109,113.6,"F",2004,4,TRUE
"690",33,119.8,123.7,"F",2004,3,FALSE
"691",31,91.93,94.17,"M",2003,3,FALSE
"692",49,90.15,91.92,"M",2006,4,TRUE
"693",69,NA,100.8,"M",2008,3,FALSE
"694",48,NA,75.4,"M",2007,3,FALSE
"695",47,95.55,100.1,"F",2001,4,TRUE
"696",25,83.35,84.53,"F",2005,4,TRUE
"697",35,90.33,91.17,"F",2004,6,TRUE
"698",48,103.3,107.5,"F",2005,3,FALSE
"699",29,NA,98.4,"F",2007,3,FALSE
"700",29,97.7,100.6,"F",2004,3,FALSE
"701",48,84.42,84.42,"F",2003,3,FALSE
"702",42,98.97,100.8,"F",2002,7,TRUE
"703",45,122.2,125.5,"F",2001,9,TRUE
"704",40,100.9,109.5,"F",2006,3,FALSE
"705",42,94.6,101.3,"F",2006,5,TRUE
"706",48,97.3,103,"F",2005,3,FALSE
"707",35,106,109,"F",2002,8,TRUE
"708",48,111.1,115,"F",2001,4,TRUE
"709",45,94.98,97.93,"F",2006,5,TRUE
"710",39,91.77,94.87,"F",2002,4,TRUE
"711",39,87.78,90.15,"F",2006,4,TRUE
"712",49,98.75,105.4,"F",2003,8,TRUE
"713",32,114.4,118.4,"F",2002,4,TRUE
"714",33,85.22,85.73,"F",2004,3,FALSE
"715",48,104.4,109.5,"F",2003,6,TRUE
"716",37,NA,90.73,"F",2007,4,TRUE
"717",51,NA,96.75,"F",2008,3,FALSE
"718",48,77.62,77.88,"F",2005,6,TRUE
"719",47,82.92,86.3,"F",2002,9,TRUE
"720",34,79.37,80.63,"F",2002,3,FALSE
"721",37,NA,93.3,"F",2007,3,FALSE
"722",30,93.62,98.42,"F",2005,5,TRUE
"723",60,113.5,114.8,"F",2003,3,FALSE
"724",57,132,141.6,"F",2006,3,FALSE
"725",28,88.53,93.1,"F",2002,5,TRUE
"726",39,NA,95.78,"F",2008,3,FALSE
"727",32,NA,103.5,"F",2008,3,FALSE
"728",48,103.5,109.2,"F",2003,4,TRUE
"729",44,103.1,108.9,"F",2004,3,FALSE
"730",30,NA,84.75,"F",2008,3,FALSE
"731",33,112,116.1,"F",2003,3,FALSE
"732",32,87.8,91.22,"F",2001,4,TRUE
"733",40,115.1,119.8,"F",2002,7,TRUE
"734",27,89.62,90.28,"F",2002,4,TRUE
"735",34,107.2,116.2,"F",2006,3,FALSE
"736",27,85.63,88.85,"F",2002,4,TRUE
"737",29,NA,83.97,"F",2008,3,FALSE
"738",34,NA,105.2,"F",2008,3,FALSE
"739",29,95.22,101.8,"F",2002,3,FALSE
"740",38,NA,88.12,"M",2008,3,FALSE
"741",44,70.73,71.37,"M",2005,4,TRUE
"742",43,87.43,89.37,"M",2003,3,FALSE
"743",26,77.8,77.8,"M",2005,4,TRUE
"744",47,113.4,120.4,"F",2006,3,FALSE
"745",27,103.7,109.1,"F",2006,3,FALSE
"746",33,100.9,104.6,"F",2005,4,TRUE
"747",32,NA,65.57,"M",2007,3,FALSE
"748",24,59.95,60.02,"F",2004,4,TRUE
"749",31,NA,91.98,"F",2008,3,FALSE
"750",26,100.4,102.9,"F",2003,3,FALSE
"751",41,NA,100.9,"F",2007,3,FALSE
"752",44,113.4,116.2,"F",2004,4,TRUE
"753",35,103.4,109.9,"F",2002,8,TRUE
"754",41,75,76.18,"F",2002,5,TRUE
"755",35,85.72,90.38,"F",2004,4,TRUE
"756",27,107.5,107.5,"F",2004,4,TRUE
"757",39,NA,117.8,"F",2008,3,FALSE
"758",52,88.95,90.23,"F",2004,4,TRUE
"759",37,NA,97.08,"F",2008,3,FALSE
"760",37,81.4,86.32,"F",2003,3,FALSE
"761",40,91.92,97.47,"F",2002,7,TRUE
"762",41,68.23,68.47,"F",2005,3,FALSE
"763",50,116.6,118.7,"F",2003,3,FALSE
"764",49,90.05,94.7,"F",2005,5,TRUE
"765",24,NA,77.33,"F",2007,3,FALSE
"766",47,NA,94.12,"F",2008,3,FALSE
"767",60,NA,103.1,"M",2008,3,FALSE
"768",38,NA,109.9,"M",2008,3,FALSE
"769",29,81.8,85.98,"F",2004,3,FALSE
"770",44,106.7,109.7,"F",2004,3,FALSE
"771",35,84.32,88.3,"F",2006,4,TRUE
"772",45,NA,91.25,"F",2007,4,TRUE
"773",53,NA,97.07,"F",2007,4,TRUE
"774",30,114.2,118.9,"F",2003,5,TRUE
"775",39,87.03,87.75,"M",2005,4,TRUE
"776",35,93.45,96.1,"M",2006,4,TRUE
"777",46,104.7,108.2,"M",2001,4,TRUE
"778",30,NA,86.38,"F",2008,3,FALSE
"779",64,70.1,70.18,"M",2002,4,TRUE
"780",46,NA,85.1,"M",2008,3,FALSE
"781",56,NA,105.6,"F",2008,3,FALSE
"782",44,76.35,76.6,"M",2001,6,TRUE
"783",44,111.1,114.7,"M",2002,3,FALSE
"784",43,95.77,100.2,"M",2004,7,TRUE
"785",38,76.12,76.55,"M",2005,3,FALSE
"786",36,92.45,93.45,"M",2004,3,FALSE
"787",57,78.27,78.82,"M",2001,8,TRUE
"788",56,95.4,102,"M",2003,5,TRUE
"789",34,NA,94.47,"M",2008,3,FALSE
"790",66,84.4,84.78,"M",2002,9,TRUE
"791",39,66.67,67,"M",2002,3,FALSE
"792",38,NA,71.05,"M",2008,3,FALSE
"793",34,92.78,96.83,"M",2001,8,TRUE
"794",53,75.7,77.43,"M",2004,6,TRUE
"795",40,87.43,91.67,"M",2003,4,TRUE
"796",48,102.1,104.7,"M",2003,3,FALSE
"797",56,NA,84.43,"M",2008,3,FALSE
"798",61,101,101,"M",2003,5,TRUE
"799",40,85.12,86.87,"M",2002,7,TRUE
"800",57,81.82,88.4,"M",2005,5,TRUE
"801",61,NA,71.57,"M",2007,3,FALSE
"802",29,NA,70.73,"M",2007,3,FALSE
"803",54,NA,90.43,"M",2008,3,FALSE
"804",51,75.6,76.6,"M",2001,6,TRUE
"805",49,78.28,78.6,"M",2003,5,TRUE
"806",34,62.65,62.93,"M",2002,3,FALSE
"807",63,95.78,98.65,"M",2001,3,FALSE
"808",59,98.45,102.6,"M",2004,4,TRUE
"809",57,NA,99.95,"M",2007,3,FALSE
"810",59,89.1,92.03,"M",2001,7,TRUE
"811",47,74.5,75.58,"M",2001,6,TRUE
"812",38,78.88,79.38,"M",2005,4,TRUE
"813",37,77.63,77.98,"M",2003,3,FALSE
"814",35,83.6,87.87,"M",2001,3,FALSE
"815",43,NA,87.2,"M",2008,3,FALSE
"816",54,99.08,101.7,"M",2001,6,TRUE
"817",43,56.9,56.95,"M",2001,3,FALSE
"818",45,70,70.45,"M",2004,5,TRUE
"819",55,83.53,87.47,"M",2001,8,TRUE
"820",33,NA,100.6,"F",2008,3,FALSE
"821",42,94.23,98.33,"F",2002,7,TRUE
"822",34,NA,69.78,"F",2008,3,FALSE
"823",29,NA,108.2,"F",2007,3,FALSE
"824",43,118.6,122.6,"F",2001,4,TRUE
"825",29,122,127.9,"F",2005,3,FALSE
"826",48,90.47,101.5,"F",2001,3,FALSE
"827",39,91.35,93.82,"F",2005,3,FALSE
"828",48,113.8,121.1,"F",2004,4,TRUE
"829",34,101.4,109,"F",2004,3,FALSE
"830",38,NA,97.65,"F",2008,3,FALSE
"831",36,85.07,90.78,"F",2002,3,FALSE
"832",35,108.9,112.4,"F",2004,3,FALSE
"833",45,96.28,99.63,"F",2003,6,TRUE
"834",61,88.58,89.33,"M",2002,7,TRUE
"835",37,81.4,83.58,"M",2004,4,TRUE
"836",41,89.82,91.85,"M",2003,5,TRUE
"837",27,101.9,106.9,"F",2003,5,TRUE
"838",44,NA,70.65,"M",2007,4,TRUE
"839",41,83.3,86.53,"M",2006,4,TRUE
"840",52,NA,85.27,"M",2007,3,FALSE
"841",58,NA,111.7,"M",2008,3,FALSE
"842",41,90.83,91.65,"M",2001,6,TRUE
"843",37,52.17,52.18,"M",2001,3,FALSE
"844",50,75.92,76.5,"M",2001,7,TRUE
"845",28,74.23,74.62,"M",2004,5,TRUE
"846",43,101.3,103.9,"M",2005,3,FALSE
"847",43,79.67,80.85,"M",2004,5,TRUE
"848",52,75.4,77.55,"M",2006,4,TRUE
"849",48,NA,82.73,"M",2007,4,TRUE
"850",45,96.15,99.67,"M",2002,8,TRUE
"851",32,NA,58.48,"M",2008,3,FALSE
"852",27,69.35,69.57,"M",2003,6,TRUE
"853",37,88.93,92.83,"M",2004,3,FALSE
"854",40,73.25,75.97,"M",2006,4,TRUE
"855",63,77.03,78.28,"M",2004,3,FALSE
"856",39,NA,76.15,"M",2007,3,FALSE
"857",27,NA,70.52,"M",2008,3,FALSE
"858",28,69.27,69.85,"M",2002,6,TRUE
"859",55,NA,102.7,"M",2007,4,TRUE
"860",43,86.97,88.45,"F",2002,7,TRUE
"861",40,77.9,79.55,"M",2004,3,FALSE
"862",31,67.02,69,"M",2003,6,TRUE
"863",41,NA,74.1,"M",2007,4,TRUE
"864",37,NA,86.38,"M",2008,3,FALSE
"865",42,84.9,91.17,"M",2002,7,TRUE
"866",50,78.18,78.18,"M",2003,7,TRUE
"867",43,65.05,65.13,"F",2004,3,FALSE
"868",43,NA,64.73,"M",2008,3,FALSE
"869",32,75.3,78.12,"M",2003,5,TRUE
"870",58,69.47,69.82,"M",2002,7,TRUE
"871",47,87.38,89.97,"M",2002,8,TRUE
"872",39,98.45,100.7,"M",2004,3,FALSE
"873",51,NA,105.3,"M",2008,3,FALSE
"874",37,82.68,84.1,"M",2005,4,TRUE
"875",39,86.72,87.75,"M",2004,3,FALSE
"876",38,111.7,117.2,"M",2002,4,TRUE
"877",26,NA,76.68,"M",2008,3,FALSE
"878",35,NA,67.83,"M",2007,3,FALSE
"879",30,77.72,80.07,"M",2002,5,TRUE
"880",32,93.67,98.73,"M",2004,4,TRUE
"881",26,61.32,61.4,"M",2005,5,TRUE
"882",27,71.35,71.8,"M",2003,6,TRUE
"883",35,67.93,68.72,"M",2004,4,TRUE
"884",26,97.82,101.1,"M",2004,4,TRUE
"885",40,67.58,67.68,"M",2005,5,TRUE
"886",32,NA,75.42,"M",2007,3,FALSE
"887",46,NA,95.82,"M",2007,3,FALSE
"888",57,88.82,89.8,"F",2001,4,TRUE
"889",36,118.7,122.6,"F",2003,4,TRUE
"890",47,101.6,102.4,"F",2002,8,TRUE
"891",38,NA,124.1,"F",2007,3,FALSE
"892",31,90.48,95.02,"F",2002,3,FALSE
"893",26,88.33,93.33,"F",2003,3,FALSE
"894",27,NA,89.02,"F",2008,3,FALSE
"895",31,90.52,94.75,"F",2004,4,TRUE
"896",31,72.13,72.6,"F",2002,8,TRUE
"897",54,101.6,107,"F",2001,7,TRUE
"898",39,76.12,79.72,"F",2005,3,FALSE
"899",27,93.27,95.87,"F",2001,3,FALSE
"900",32,87.78,91.57,"F",2004,4,TRUE
"901",27,111,117.4,"F",2001,5,TRUE
"902",40,92.55,98.78,"F",2003,7,TRUE
"903",47,NA,84.13,"F",2007,3,FALSE
"904",27,86.27,97.07,"F",2001,4,TRUE
"905",42,NA,109.7,"F",2008,3,FALSE
"906",30,103.6,107.7,"F",2001,8,TRUE
"907",43,112.2,115.7,"F",2001,6,TRUE
"908",45,NA,88.4,"F",2007,4,TRUE
"909",29,NA,104,"F",2008,3,FALSE
"910",36,69.33,69.48,"F",2005,3,FALSE
"911",37,163.7,163.7,"F",2005,3,FALSE
"912",31,97.78,103,"F",2002,4,TRUE
"913",49,116,121.6,"F",2001,4,TRUE
"914",37,NA,97.83,"F",2007,4,TRUE
"915",28,82.35,87.72,"F",2005,4,TRUE
"916",36,NA,83.28,"M",2008,3,FALSE
"917",41,NA,79.18,"M",2007,4,TRUE
"918",30,NA,54.5,"M",2008,3,FALSE
"919",50,84.97,86.63,"M",2002,3,FALSE
"920",33,82.32,83.65,"M",2003,3,FALSE
"921",35,71.53,73.28,"M",2001,4,TRUE
"922",51,84.72,85.97,"M",2002,4,TRUE
"923",52,NA,77.63,"M",2007,3,FALSE
"924",30,55.2,55.2,"M",2005,3,FALSE
"925",33,NA,106.4,"M",2007,3,FALSE
"926",34,72.05,73.73,"M",2005,3,FALSE
"927",40,NA,84.62,"M",2007,3,FALSE
"928",31,90.15,90.8,"M",2004,6,TRUE
"929",29,NA,107.7,"M",2007,4,TRUE
"930",64,NA,NA,"M",2005,3,FALSE
"931",41,NA,102.2,"M",2008,3,FALSE
"932",39,90,96.98,"M",2005,3,FALSE
"933",32,94.38,101.1,"M",2005,5,TRUE
"934",48,85.25,88.72,"M",2003,3,FALSE
"935",44,100.3,104.9,"M",2001,3,FALSE
"936",29,NA,81.22,"M",2008,3,FALSE
"937",34,107.5,114.4,"M",2005,4,TRUE
"938",40,57.58,57.63,"M",2005,3,FALSE
"939",33,88.1,91.35,"M",2003,3,FALSE
"940",43,NA,77.18,"M",2007,3,FALSE
"941",33,103.3,107.8,"M",2004,3,FALSE
"942",35,87,88.68,"M",2003,3,FALSE
"943",36,65.05,65.2,"M",2002,4,TRUE
"944",38,NA,64.88,"M",2007,3,FALSE
"945",57,83.87,84.72,"M",2001,9,TRUE
"946",36,NA,62.25,"M",2008,3,FALSE
"947",47,NA,79.27,"M",2007,3,FALSE
"948",36,69.97,70.57,"M",2001,5,TRUE
"949",41,73.55,74.73,"M",2001,3,FALSE
"950",25,94.13,102.3,"M",2005,3,FALSE
"951",32,NA,110.1,"F",2008,3,FALSE
"952",28,92.83,96.75,"F",2004,3,FALSE
"953",53,80.72,80.83,"F",2002,6,TRUE
"954",34,64.95,65.05,"F",2003,5,TRUE
"955",39,NA,112.2,"F",2008,3,FALSE
"956",49,99.3,103,"M",2004,3,FALSE
"957",37,111.1,115.8,"M",2005,3,FALSE
"958",50,56.17,56.18,"M",2002,6,TRUE
"959",53,76.87,78.17,"M",2002,7,TRUE
"960",57,86.28,91.73,"M",2003,3,FALSE
"961",25,89.05,96.67,"M",2004,3,FALSE
"962",46,NA,86.33,"M",2007,4,TRUE
"963",65,110.3,114.3,"F",2006,3,FALSE
"964",46,90.17,92.4,"F",2004,3,FALSE
"965",65,95.72,95.95,"F",2005,6,TRUE
"966",45,NA,66.55,"F",2007,4,TRUE
"967",33,NA,108.2,"F",2007,3,FALSE
"968",34,103.6,109.2,"F",2002,3,FALSE
"969",32,89.72,94.7,"F",2006,3,FALSE
"970",51,107.6,111.9,"F",2002,7,TRUE
"971",25,84.9,91.3,"F",2005,3,FALSE
"972",39,NA,102.4,"F",2007,3,FALSE
"973",46,136.9,143.2,"F",2003,5,TRUE
"974",32,75.07,75.4,"F",2002,3,FALSE
"975",58,NA,103.7,"M",2008,3,FALSE
"976",45,79.2,79.8,"M",2004,3,FALSE
"977",56,93.83,94.85,"M",2001,4,TRUE
"978",31,83.38,88.27,"M",2004,5,TRUE
"979",50,83.15,86.25,"M",2002,4,TRUE
"980",55,97.42,109.8,"F",2001,5,TRUE
"981",28,NA,55.27,"M",2008,3,FALSE
"982",41,89.9,93.57,"M",2001,3,FALSE
"983",37,NA,96.15,"M",2007,4,TRUE
"984",56,79.55,86.82,"M",2003,4,TRUE
"985",34,NA,67.02,"M",2007,3,FALSE
"986",58,76.63,76.85,"M",2001,5,TRUE
"987",48,99.33,102.4,"M",2005,3,FALSE
"988",45,101.8,105.8,"M",2002,7,TRUE
"989",41,NA,74.02,"M",2007,3,FALSE
"990",42,NA,93.8,"M",2007,3,FALSE
"991",32,77.2,77.2,"M",2005,3,FALSE
"992",16,100.4,102.9,"M",2005,3,FALSE
"993",45,106.6,112.6,"M",2003,4,TRUE
"994",37,NA,79.75,"F",2007,3,FALSE
"995",39,102.8,106.7,"F",2005,4,TRUE
"996",55,NA,108,"F",2008,3,FALSE
"997",37,99.75,104.7,"F",2001,6,TRUE
"998",27,NA,95.15,"F",2007,3,FALSE
"999",36,89.9,93.52,"F",2002,3,FALSE
"1000",55,NA,111.4,"F",2007,4,TRUE
"1001",35,114.7,118.5,"F",2005,3,FALSE
"1002",32,63.53,66.57,"M",2006,5,TRUE
"1003",32,93.8,95.82,"M",2006,3,FALSE
"1004",59,94.48,100.6,"F",2005,5,TRUE
"1005",58,81.4,81.9,"M",2002,3,FALSE
"1006",40,NA,70.58,"M",2008,3,FALSE
"1007",29,98.33,101.7,"M",2001,4,TRUE
"1008",20,NA,56.98,"M",2008,3,FALSE
"1009",32,86.42,89.6,"F",2005,4,TRUE
"1010",34,63.18,63.52,"M",2003,5,TRUE
"1011",30,79.6,82.9,"M",2004,5,TRUE
"1012",39,90.63,93.18,"M",2005,3,FALSE
"1013",40,82.17,83.5,"F",2002,4,TRUE
"1014",31,100.8,104.9,"F",2002,3,FALSE
"1015",34,96.57,104.5,"F",2005,5,TRUE
"1016",30,83.12,86.55,"F",2005,3,FALSE
"1017",35,95.12,99.73,"M",2006,5,TRUE
"1018",45,NA,97.77,"M",2007,3,FALSE
"1019",32,NA,89.73,"F",2008,3,FALSE
"1020",29,101.3,106.5,"F",2002,3,FALSE
"1021",28,85.12,90.55,"F",2005,3,FALSE
"1022",28,NA,74.08,"F",2007,4,TRUE
"1023",23,78.35,81.67,"F",2004,3,FALSE
"1024",26,NA,91.13,"F",2008,3,FALSE
"1025",31,NA,81.33,"F",2007,3,FALSE
"1026",35,98.43,101.2,"M",2003,7,TRUE
"1027",52,90.03,94.87,"M",2005,3,FALSE
"1028",37,NA,84.63,"M",2007,4,TRUE
"1029",39,NA,85.63,"M",2007,4,TRUE
"1030",31,90.55,91.23,"M",2002,4,TRUE
"1031",38,99.65,106.1,"M",2003,5,TRUE
"1032",49,NA,79.28,"M",2008,3,FALSE
"1033",32,NA,76.88,"M",2007,4,TRUE
"1034",37,NA,81.8,"M",2008,3,FALSE
"1035",33,76.38,77.6,"M",2003,4,TRUE
"1036",47,87.75,89.05,"M",2003,5,TRUE
"1037",40,71.83,72.85,"M",2006,5,TRUE
"1038",37,90.77,94.93,"M",2004,4,TRUE
"1039",42,85.18,86.63,"M",2003,4,TRUE
"1040",29,81.75,85.5,"M",2003,4,TRUE
"1041",62,NA,91.97,"M",2007,3,FALSE
"1042",40,NA,87.48,"M",2008,3,FALSE
"1043",41,78.67,82.13,"M",2002,7,TRUE
"1044",61,89.43,95.12,"M",2006,3,FALSE
"1045",25,74.83,75.33,"F",2005,4,TRUE
"1046",38,NA,63.5,"M",2007,3,FALSE
"1047",48,83.78,85.13,"M",2005,6,TRUE
"1048",41,NA,95.37,"M",2008,3,FALSE
"1049",49,91.58,93.37,"M",2001,9,TRUE
"1050",51,77.97,86.35,"M",2006,3,FALSE
"1051",31,95.97,99.62,"M",2003,5,TRUE
"1052",38,110.7,115.9,"F",2005,4,TRUE
"1053",47,101.5,104.9,"F",2004,3,FALSE
"1054",27,NA,103.5,"F",2007,3,FALSE
"1055",42,123.5,129.2,"F",2004,6,TRUE
"1056",41,NA,72.32,"F",2008,3,FALSE
"1057",41,NA,83.05,"F",2008,3,FALSE
"1058",36,103.4,106.4,"F",2004,4,TRUE
"1059",28,83.28,84.93,"M",2003,6,TRUE
"1060",35,80.22,82.17,"M",2006,3,FALSE
"1061",51,NA,89.58,"M",2007,3,FALSE
"1062",41,NA,91.8,"M",2008,3,FALSE
"1063",50,96.33,99.3,"M",2003,6,TRUE
"1064",48,90,93.33,"M",2002,5,TRUE
"1065",31,72.18,72.32,"M",2001,8,TRUE
"1066",44,67.32,67.32,"M",2005,3,FALSE
"1067",40,104.4,109.9,"M",2003,3,FALSE
"1068",37,78.32,80.2,"M",2003,6,TRUE
"1069",34,89.78,93.52,"M",2006,3,FALSE
"1070",28,NA,94.58,"M",2007,4,TRUE
"1071",43,88.58,92.88,"M",2003,3,FALSE
"1072",48,81.9,83.77,"M",2003,3,FALSE
"1073",42,64.63,64.95,"M",2006,5,TRUE
"1074",43,84.72,87.07,"M",2006,3,FALSE
"1075",50,88.73,94.17,"M",2002,3,FALSE
"1076",48,110.7,114.7,"M",2003,3,FALSE
"1077",42,84.55,86.28,"M",2003,4,TRUE
"1078",59,86.45,87.77,"M",2006,4,TRUE
"1079",38,NA,77.25,"M",2007,3,FALSE
"1080",42,80.42,86.02,"M",2003,3,FALSE
"1081",51,77.9,79.15,"M",2002,6,TRUE
"1082",37,75.33,75.77,"M",2002,3,FALSE
"1083",49,NA,102.2,"M",2008,3,FALSE
"1084",49,73.45,74.45,"M",2005,3,FALSE
"1085",33,NA,94.17,"M",2008,3,FALSE
"1086",39,NA,73.45,"M",2008,3,FALSE
"1087",32,76.5,79.2,"F",2004,3,FALSE
